titleId,titleName,Url,thumbnailUrl,is_adult,Writer,Painter,Original,synopsis,genre,day,provider
3100,악녀라서 편하고 좋은데요?,https://webtoon.kakao.com/content/악녀라서-편하고-좋은데요/3100,https://kr-a.kakaopagecdn.com/P/C/3100/c1/2x/4eb1f992-90ca-4dc7-841e-17c79d23490c.png,False,수달,요테,망고킴,"	
""악녀라서 뭐? 편하고 좋기만 한데?""

2020년 카카오페이지 올해의 웹소설
<악녀라서 편하고 좋은데요?>
웹툰으로 화려하게 다시 태어나다!

은수저X, 금수저X

:+: 오리하르콘 수저 :+: 악녀로 빙의한 윤도희
180,000,000도 인생 역전에 성공한다.

소심한 본체 그렇지 못한 걸크러시 비주얼,
빙의 전 이대생 출신으로서의 지식까지 써먹게 되면서 완벽 그 잡채!

게.다.가
현대였으면 강남에 빌딩 몇 개 세울 외모의
이시도르(a.k.a 이시돌, 이서방)까지?

'악녀라서 미움만 받다가 금방 죽는 줄 알았는데,
이거 완전 복권 당첨이잖아!!!!'
--------------------------------
*매주 수요일(화요일 22시) 연재됩니다*","통쾌한, 발랄한, 로맨스 판타지, 빙의물, ROMANCE_FANTASY",수,KAKAO
3103,마법학교 마법사로 살아가는 법 ,https://webtoon.kakao.com/content/마법학교-마법사로-살아가는-법/3103,https://kr-a.kakaopagecdn.com/P/C/3103/c1/2x/8e7efac5-cd20-4e6d-a075-b3d8838400ac.png,False,,APTX,글쓰는기계,"대학원생 이한.
다른 세계 마법명가의 막내로 태어나다.

다시는 '학'자가 들어간 곳에 가지 않겠다 다짐한 그.

그 다짐이 무색하게 가게 된 곳은 악명높기로 유명한  마법학교 '에인로가드'

자급자족은 기본,  몬스터 출몰은 옵션 게다가 교수들은 전부다 또X이들 뿐!

지금껏 보지 못한 짠내 나는 학교생활이 시작된다.

나 무사히... 졸업할 수 있을까?
","웃기는, 귀여운, 학원/판타지, 빙의물, SCHOOL_ACTION_FANTASY",수,KAKAO
3104,무림에 떨어진 현대인,https://webtoon.kakao.com/content/무림에-떨어진-현대인/3104,https://kr-a.kakaopagecdn.com/P/C/3104/c1/2x/6dc4f4fe-5b5c-4f18-9904-163bcbfdaaa6.png,False,여법룡,박희진,청루연,"생존을 위해 아르바이트를 하는 만년 공시생인 나.

한밤중 배달을 하다 과속하던 차에 쓰러졌다.

뺑소니로 요절했던 죽음의 기억이 강렬한데,

‘……내가 조휘?’

어느 순간 다 쓰러져 가는 조가철방의 차남이 되었다.

날아가는 새를 떨어뜨릴 권세도,
의지를 관철시킬 무력도 없다.
일가족을 몰살시킬 어마어마한 빚만 있을 뿐.

허나 그 누구도 경험하지 못했을 비장의 한 수가 남아 있었다!

“아버지, 조가철방을 물려주십시오.”

공시생의 지식과 경험을 총동원한 
현대인의 중원무림 성공기가 지금 시작된다!!","통쾌한, 역동적인, 액션/무협, 레벨업물, ACTION_WUXIA",목,KAKAO
3109,골든 프린트,https://webtoon.kakao.com/content/골든-프린트/3109,https://kr-a.kakaopagecdn.com/P/C/3109/c1/2x/82584b1d-d287-4450-8413-481cc2b61f9b.png,False,MU,이모세,은재,"디자인이 하고 싶었다! 

12살때부터 키워온 꿈. 삽십년 동안, 단 하루도 빠짐없이 노력했지만, 현실은 남의 건축물을 짓는 건축현장 소장이다. 
그때 그 선택을 하지 않았더라면...나는 건축 디자이너가 될 수 있었을까?   
그렇게 삽십년이 지났을 때 나에게 기적이 찾아왔다. 

20년 전인 2010년, 대학 시절로 회귀했다. 
22살이지만 현장 경험은 20년차인 나는 건축 디자이너란 꿈을 이루어 세상에 내 것을 하나 둘씩 채울 것이다!","따뜻한, 몰입되는, 판타지 드라마, 회귀물, FANTASY_DRAMA",토,KAKAO
3110,데드엔딩 수집가 하녀님,https://webtoon.kakao.com/content/데드엔딩-수집가-하녀님/3110,https://kr-a.kakaopagecdn.com/P/C/3110/c1/2x/d4c2e0eb-f1bc-427b-a210-87498aedf816.png,False,최문대,진서림,,"예민하고 미쳤다는 황자 '카르딘'이
유일하게 곁에 두는 시녀, 로웨나.
어느 날, 황자궁 정원의 '괴물'이 사람 거죽을 뒤집어쓰는 모습을
발견함과 동시에 공격당해 죽을 위기에 처하는데…

띠링!
[놀라운 경험! 죽음을 경험했습니다.]
[최초 경험치 보너스 획득!]

갑자기 나타난 이상한 편지.

[이대로 죽기 싫다면, 수락해.]

당연히 죽고 싶지 않아!
로웨나는 의문의 제안을 수락하고… 3년 전으로 되돌아간다.

그렇게 시작한 회귀. 살아서 미래를 보고 싶다면,
끊임없이 죽고 회귀하여 단서를 얻고 나아가는 수밖에 없다! 

과연 로웨나는 모든 데드엔딩을 극복하고
최선의 엔딩을 맞이할 수 있을 것인가.","몰입되는, 압도되는, 로맨스 판타지, 회귀물, ROMANCE_FANTASY",일,KAKAO
3114,악마의 사랑을 받는 딸이래요,https://webtoon.kakao.com/content/악마의-사랑을-받는-딸이래요/3114,https://kr-a.kakaopagecdn.com/P/C/3114/c1/2x/a7a98059-e7aa-4674-a877-ffc471495342.png,False,선생,소금,은려원,"외숙부와 이모에게 학대를 받으며 자란 미아.
어느 날, 꿈 속에서 외숙부와 이모의 계략에 넘어가
이복오빠를 살해하고, 대전쟁을 일으키는 미래를 보게 된다.

이렇게 끝날 수는 없지, 미래는 내 손으로 바꾼다!
그 노력의 첫 번째는 꿈 속에서 만난 친부를 찾아가는 것!

“양유삐 주세요!”

친부에게 외숙부의 흉계를 팔아 넘기는 대가로
밀린 양육비에 정보 비용까지 단단히 챙겨 떠날 생각이었는데….

“놀이동산을 하나 지어줄까 해.”
고고한 아름다움을 자랑하는 첫째 오빠가 말하자,

“꽃이 예쁘게 피는 열대 섬 하나 사줄까?”
천방지축 둘째 오빠가 끼어들지를 않나

“나는 인어를 부르는 아티팩트를 사주마.”
세계 절정 미남 아빠는 한 술 더 뜬다!

아뇨! 셋 다 환금성이 무진장 나쁘잖아요!!!
영리하고 똑똑한 속물 악마다운 대답은….

“미끄럼틀을 순금으로 만들어 주세요!""","귀여운, 발랄한, 로맨스 판타지, 육아물, ROMANCE_FANTASY",토,KAKAO
3115,오작교는 싫습니다,https://webtoon.kakao.com/content/오작교는-싫습니다/3115,https://kr-a.kakaopagecdn.com/P/C/3115/c1/2x/bbdbe308-b32c-4b6d-bcca-7aa6fdb6a385.png,False,마리씨,클로버,살오른 곱등이,"소설 속 조연으로 환생했다.
그것도 피폐 로맨스 소설 [헤스티아의 그놈들] 속 오작교 역할로.
어차피 연애는 물 건너갔고, 빚밖에 없는 가문의 미래는 참담하고!
공무원이 되어 전생에 못 이룬 부귀영화 좀 누려보려고 했더니
원작과 달리 남주들이 이상하다? 
내 앞에서 얼굴이 빨개진다? 나한테 먹을 걸 막 준다?

""상상해봐라, 슈슈가 누굴 보면서 수줍어하게 생겼나.""
""와…… 그럼 진짜 좋겠다.""
코리가 멍하니 하일리를 바라보며 말하자, 이브가 인상을 쓰며 중얼거렸다.
""데리고 도망칠까…….""
스완은 양손으로 얼굴을 감싸며 아무 말이 없다.
그저 얼굴만 붉어지더니 귀까지 빨개졌다.

뭐냐? 니들. 왜 여주에게 집착 안 하고 다들 딴짓이냐?
이것들아, 정신 차리라고!!!

평범하게 '돈 많은' 삶을 살고 싶은 슈라이나 웨스트의 역하렘 아카데미 생존기","발랄한, 귀여운, 로맨스 판타지, 캠퍼스물, ROMANCE_FANTASY",목,KAKAO
3130,전생자,https://webtoon.kakao.com/content/전생자/3130,https://kr-a.kakaopagecdn.com/P/C/3130/c1/2x/b7c7c648-a364-4b81-9a08-3bd4a37d6f72.png,False,NFTOON,NFTOON,나민채,"[ 시간 역행을 하시겠습니까? ]

“1985년 2월 28일. 내가 태어났던 날로.”

멀지 않은 미래, 찢어진 차원에서 괴물들이 등장하고 사람들은 각성자로 발현 된다.
각성자들과 괴물들이 뒤엉킨 혼란의 시대. 나선후는 죽음의 위기에서 태어났을 때로 회귀하는데…

""모두 지켜낸다. 아무도 잃지 않을 거야.""

시작의 날이 다가오기 전, 부를 축적하고 세계의 던전을 공략하여 모든 준비를 끝마쳐야 한다!

카카오페이지 1.3억 뷰 돌파의 인기 소설 나민채 작가의 <전생자>, 웹툰으로 재탄생","긴장감 있는, 몰입되는, 액션/무협, 회귀물, ACTION_WUXIA",목,KAKAO
3138,아기 다람쥐가 다 잘해요,https://webtoon.kakao.com/content/아기-다람쥐가-다-잘해요/3138,https://kr-a.kakaopagecdn.com/P/C/3138/c1/2x/ccf3bd0b-3efe-4bf8-8498-15a7be6a54aa.png,False,혹등고래,한소영,군청주단,"사자 가문에서 태어난 유약한 다람쥐 수인 베아티.
그 탓에 수도 이모집에서 구박데기로 살다
유일한 친구이자 약혼자인 2황자에게
꿈을 이루기 위해 떠나겠다고 말한 순간,

'리테르 너 이 나쁜 새끼…!'

그놈의 독니에 죽었다.

다시 눈을 떴더니 2왕자와 엮이기 전의 어린 시절.
이럴 때 필요한 건 뭐? 스피드.
바로 몸만 빼내 친부 사자공의 영지로 튀었다.

비록 환영받진 못하겠지만
그래도 앞으로 발견될 이 엄청난 비법을 가져가 준다면, 내쫓지는 않을 거……

""어서 오십시오, 아가씨!""
""세상에! 언제 이렇게 자라셔서….""
""아가씨가 저 앙증맞은 두 발로 걸으신다!""

……응? 왜 이렇게 환영하지?
저거 설마 내 동상이야?","발랄한, 귀여운, 로맨스 판타지, 수인물, ROMANCE_FANTASY",월,KAKAO
3140,책빙의는 이제 지겹다,https://webtoon.kakao.com/content/책빙의는-이제-지겹다/3140,https://kr-a.kakaopagecdn.com/P/C/3140/c1/2x/1da942b1-910e-4fcb-ae01-cd5f2d888c0d.png,False,밤 빠,비나,하이마이디어,"책빙의는 이제 지겹다.
그도 그럴 게, 이번이 벌써 네 번째 빙의니까.
이번에 빙의한 인물은 피폐물 여주의 악녀 언니였다.

‘아, 지겨워.’

이젠 빙의도 인생도 감흥이 없다.
그저 가늘고 길게 살다가, 다음 생으로 넘어갈까 했는데...
어째, 이번 빙의는 조금 다르다.

‘내가 왜 2회차의 내공을 쓸 수 있지?’
‘여주는 또 왜 이렇게 신경 쓰이지?’

원작 속 여주 엘리샤는, 머지않아 진창을 구르며 피폐해질 예정이었다.
전직 피폐물 주인공으로서 동생이 진창길 걷는 걸 볼 순 없지.
나는 내가 가진 모든 것을 이용해 엘리샤의 운명을 비틀 생각이다.

‘내 동생은, 여주 안 시켜.’

엘리샤 탈여주 프로젝트를 위해 남주의 형을 주워왔다.
<카시온 카터>
남주에게 살해당할 뻔한, 아니, 살해당할 운명의 악역을.

.
.

“살고 싶으면, 나랑 약속 하나만 하자.”

붉은 것이 엉겨 붙은 얼굴에서 거친 숨이 뱉어졌다.
버림 받은 들짐승의 것처럼, 가여운 숨결이.
나는 가여운 사내의 얼굴을 쓰다듬으며 작게 속삭였다.

“내가 널 구해주면…….”

너는 목숨을 걸고, 내 동생을 지켜.""","긴장감 있는, 궁금하게 하는, 로맨스 판타지, 빙의물, ROMANCE_FANTASY",토,KAKAO
3142,암천제,https://webtoon.kakao.com/content/암천제/3142,https://kr-a.kakaopagecdn.com/P/C/3142/c1/2x/d1737337-b170-4ce7-9f27-208b467c9b4d.png,False,장담,손영완,장담,"세상으로부터 버림받은 아이. 어둠으로 던져진 아이.

사람의 살이 찢기고 비명이 난무하는 곳에서 밥을 먹고 잠을 자던 아이.
어느 날, 산 자는 나갈 수 없는 제왕성 비옥십팔호실에서 소악귀가 사라지고,
힘이 없어 모든 걸 잃어야 했던 소악귀가 암천의 황제로 다시 태어난다.
황제여, 낮은 그대가 다스려라. 
그러나 밤의 하늘, 암천의 주인은 나다.","감동적인, 통쾌한, 액션/무협, 복수물, ACTION_WUXIA",화,KAKAO
3159,리라이프 플레이어,https://webtoon.kakao.com/content/리라이프-플레이어/3159,https://kr-a.kakaopagecdn.com/P/C/3159/c1/2x/f535bd32-a67c-4642-b0c4-1e07ed4436ef.png,False,권오준,스튜디오 마루,시윤,"<언데드(Undead)> 노은하.
죽기 위해 살고, 죽지 못해 살았다.

가족을 잃고, 마음의 문을 닫고, 그저 몬스터에 대한 증오를 불태우다 죽고 싶었다.

인류가 공략 불가능하다고 판단한 <심연의 던전> 최심부에서 생을 마감하기 직전에 일어난 회귀.

아기부터 다시 시작하게 된 이번 삶에서는 다르리라.
행복해지기 위해서라면 무엇이든 하겠다.

살기 위해 죽이고, 악착 같이 살아남아주마.
설령 아무도 알아봐주지 않는 가시밭길을 홀로 걷는 한이 있더라도.

이번 삶에서는 반드시-
","역동적인, 몰입되는, 학원/판타지, 회귀물, SCHOOL_ACTION_FANTASY",금,KAKAO
3162,끝이 아닌 시작,https://webtoon.kakao.com/content/끝이-아닌-시작/3162,https://kr-a.kakaopagecdn.com/P/C/3162/c1/2x/25f47eb3-3df9-4bbc-ab23-d41974aaa684.png,False,TurtleMe,Duta Permana,TurtleMe,"무력이 지배하는 세상의 최강자 그레이 왕은 힘과 부, 명성에 있어 비할 자가 없다. 
그러나 권력자의 마음 한켠에는 지독한 외로움이 언제나 함께 하는 법. 
강력한 지배자의 휘황찬란한 모습 이면에 목적과 의지를 상실한 채 껍데기만 남은 한 인간이 웅크리고 있다.

마법과 괴물이 가득한 새로운 세계로 환생하여 두 번째 삶의 기회를 갖게 된 그레이 왕.
그러나 과거의 과오를 되풀이 하지 않기 위해 애쓰는 그의 앞에 엄청난 도전이 찾아온다.
세상을 파괴하려는 위협 앞에서, 새롭게 각성한 능력으로 사랑하는 이들을 지키려는 주인공. 

과연 이번 생에서는 진정한 영웅으로 거듭날 수 있을까?","역동적인, 몰입되는, 학원/판타지, 환생물, SCHOOL_ACTION_FANTASY",토,KAKAO
3167,괴식식당,https://webtoon.kakao.com/content/괴식식당/3167,https://kr-a.kakaopagecdn.com/P/C/3167/c1/2x/c418d82f-487a-4409-af62-d11932d35642.png,False,신현범,재라,메제드K,"취두부, 두리안, 수르스트뢰밍의 시대는 갔다.
들어는 봤는가? 문자 그대로 죽을 만큼 맛없는 요리!
하지만 능력이 오른다!?

전 차원 최고(?)의 맛을 자랑하는 테라의 요리가
최강의 용사, 유승우의 손에 의해 평화로운(?) 지구를 찾아온다.

인내하라! 먹고 죽지만 않으면 허약한 당신도 레벨이 쑥쑥!
그리고 나 대신 지구를 지켜라!


'괴식식당'은 세상이 멸망해도 영업합니다!","식욕을 자극하는, 귀여운, 판타지 드라마, 힐링물, FANTASY_DRAMA",일,KAKAO
3168,예쁜 애 옆에 예쁜 애,https://webtoon.kakao.com/content/예쁜-애-옆에-예쁜-애/3168,https://kr-a.kakaopagecdn.com/P/C/3168/c1/2x/f6e489e8-b02d-4a4f-bc9f-9296ea9d4997.png,False,Ruda,쵸디,은솔림,"소설 ‘달의 소녀가 남겨준 사랑’ 속 악녀 로제타 클리프에 빙의한 홍장미. 

그녀는 서브녀인 클라릿사를 학대하다 결국 클라리사의 오빠인 테런에게 죽음을 맞이하는 운명을 가지게 된다. 
구 홍장미, 현 로제타는 자신의 예정된 죽음을 벗어나기 위해 인생을 개척하려 하지만...

뭐? 클라리사가 직전 나를 부른다고? 
심지어 오빠는 나보고 계약 결혼까지 하자고 말하네?

개척과 운명, 그 사이 어딘가를 헤매는 로제타는 오늘도 고생 속에 살아간다.","귀여운, 평온한, 로맨스 판타지, 빙의물, ROMANCE_FANTASY",월,KAKAO
3171,사랑받는 언니가 사라진 세계,https://webtoon.kakao.com/content/사랑받는-언니가-사라진-세계/3171,https://kr-a.kakaopagecdn.com/P/C/3171/c1/2x/8a28c77b-98ba-4794-ba5c-4f786157604e.png,False,하말,밤마녀,나유혜,"""난 널 죽여 버리고 싶을 만큼 싫어하거든, 시에나.""

한 평생 언니의 그림자였고, 그 언니에게 배신당해 죽었다.
그런데… 시간을 거슬러 온 그 날부터 사람들이 달라졌다.

""지저의 나흐트가 선택한 아이는 너뿐이다.""
""대공 전하께서는 당신을 가족이나 다름없는 존재로 인정하고 계십니다.""

무언가 잘못됐다. 
이 사람들은 마치 나를 언니라고 착각하고 있는 것 같다.

""부탁이니 한 번만 믿어줘, 우리가 널 아낀다는 걸.""

한때는 사랑받고 싶었다. 
이제는 그 마음이 약점이 될까 두렵다.
삶을 송두리째 빼앗기는 배신은 한 번으로 족했다.

사랑에 모든 것을 걸 때는 지났다. 나는 그저 내 삶을 되찾길 원한다.
그러니….

""우리, 이제 그만 서로 갈 길 가요.""","가슴 먹먹한, 몰입되는, 로맨스 판타지, 타임슬립, ROMANCE_FANTASY",화,KAKAO
3173,아크 더 레전드,https://webtoon.kakao.com/content/아크-더-레전드/3173,https://kr-a.kakaopagecdn.com/P/C/3173/c1/2x/6e5b1070-8d57-4d7d-938d-8bfe4a8e0bf0.png,False,황주영(소이미디어),T-SYS(소이미디어,유성,"게임 `뉴 월드`의 정점에 선 후 고문 이사로 지루한 나날을 보내던 아크, 김현우.

어느 날, 국정원으로부터 `뉴 월드`에서 싸웠던 숙적이자 인공지능 루시퍼가 `뉴 월드` 밖으로 풀려났다는 이야기를 전해 듣는다.
원자력발전소를 무단으로 점거한 루시퍼는 우주 배경의 신작 게임 `갤럭시안`으로 아크를 초대한다.

[`뉴 월드`의 유저 아크는 반드시 이 경쟁에 참가해야 한다.]

`뉴 월드`의 최강자 아크, 루시퍼를 밟아주러 가기 위해 `갤럭시안`을 시작하게 되는데...

[합금 단검의 내구도가 한계에 도달했습니다.]
[소지품 `합금 단검`을 잃었습니다.]

유일한 소지품을 잃어버리고 튜토리얼에서 막혀버린 아크.
생각보다 쉽지 않은 우주 뉴비 생활, 아크는 루시퍼를 만나러 갈 수 있을까?","역동적인, 몰입되는, 액션/무협, 레벨업물, ACTION_WUXIA",토,KAKAO
3176,흑막을 버리는 데 실패했다,https://webtoon.kakao.com/content/흑막을-버리는-데-실패했다/3176,https://kr-a.kakaopagecdn.com/P/C/3176/c1/2x/d78cfb2d-5324-4428-a8a2-053746545e05.png,False,ASSAM,쓩늉,자은향,"""자, 이제 너만 남았네. 주인님.""

전생에 읽었던 소설 속 백작 영애로 환생했다. 

덕분에 아버지가 내 노예라고 데려온 한 소년에 의해 백작 가문이 몰살당하는 것도,
내가 끔찍한 죽음을 맞이한다는 것도,
이 세계의 결말도 알 수 있었다. 

그 비참한 운명을 피하기 위해 노력했지만 모두 헛수고였다. 
결국 대마법사로 각성한 그의 손에 아버지와 시종들은 모두 죽었다. 
이제 나도 죽……을줄 알았는데?

""난 주인님이 가지고 싶었거든.""

이 세계의 흑막이 나에게 집착하기 시작한다. 

……이런 건 원작에 없었는데?




원작에서 벗어난 발레타는 조금씩 이 세계의 어두운 진실에 가까워져간다.
더러운 수작질을 벌이고 있었던 황실부터, 정체를 알 수 없는 마물들의 등장까지.

자유롭게 살고 싶었을 뿐인데 세상부터 먼저 구해야하는 상황!
과연 발레타는 원하는 삶을 찾을 수 있을까?","몰입되는, 환상적인, 로맨스 판타지, 환생물, ROMANCE_FANTASY",수,KAKAO
3177,마인화산,https://webtoon.kakao.com/content/마인화산/3177,https://kr-a.kakaopagecdn.com/P/C/3177/c1/2x/3d612994-dd7c-4b29-8eaf-b36c9ce958af.png,False,"이훈영, 백연","신호등M80, 툰플러스 스튜디오",,"무림공적, 천살마군 염세악!
검신 한호에게 잡혀 화산에 갇힌 지 백년.
와신상담… 절치부심… 복수무한…
세월은 이 모든 것을 잊게 하고 세상마저 그를 잊게 만들었다.
하지만.
“허면 어르신 함자가 어찌 되시는지…….”
우연한 만남, 자신도 모르게 튀어나온 원수의 이름.
“그게… 한, 한호일세.”
허무함의 끝에서 예기치 않게 꼬인 행로.

화산파 안[in]의 절세마인, 염세악의 선택!","웃기는, 역동적인, 액션/무협, 반전물, ACTION_WUXIA",수,KAKAO
3186,오늘도 램프를 주웠다,https://webtoon.kakao.com/content/오늘도-램프를-주웠다/3186,https://kr-a.kakaopagecdn.com/P/C/3186/c1/2x/a6ed6a37-a5d2-4750-9cf4-75b6813cc6cc.png,False,와이낫미프로덕션,시키,신조,"태어날 때부터 천애 고아에 청두잔퇴(靑頭殘腿)였던 주인공 곽청은 어렸을 적 소아마비를 앓았고 한 쪽 다리는 장애를 안고 있었다. 
그 불편한 몸으로 온갖 무시를 당하면서도 생계를 위해 서역에서 돌아오는 상인들을 상대로 전병을 팔았는데, 
어느 날 집으로 돌아오던 길에 우연히 유등(油燈)을 하나 줍는다.
내다 팔면 돈이 되겠다 싶어 몇 번 문질렀는데...

""세 개의 소원을 들어주겠다, 주인님아.""
소원을 들어주는 램프의 요정이 나타났다.

""정말로 어떤 소원이라도 전부 다 들어준다고?""

곽청의 첫 번째 소원은 돈. 단순히 돈만이 아닌 은자, 금자, 비단, 보석 등의 막대한 부를 얻는 것.
두 번째 소원은 큰 신장에 탄탄한 근육과 골격, 그리고 잘생기고 강한 모습으로 바뀌는 것.
그리고 마지막 세 번째 소원은...

""날 회귀(回歸) 시켜줘, 너를 만나기 전으로""

그렇게 곽청의 무한한 회귀 여행이 시작된다!

#오늘도 난 램프를 주웠다.","몰입되는, 궁금하게 하는, 액션/무협, 회귀물, ACTION_WUXIA",월,KAKAO
3188,엄마가 계약결혼 했다,https://webtoon.kakao.com/content/엄마가-계약결혼-했다/3188,https://kr-a.kakaopagecdn.com/P/C/3188/c1/2x/ec473e94-6c9f-4dd8-a3e9-1d4bff52ca27.png,False,추혜연,추혜연,시야,"리리카는 술주정뱅이 어머니를 모시고 하루하루 먹고 사는 빈민가의 소녀다.

그러던 어느날......

“꺄악, 뜨거워! 싫어!”

어머니가 비명을 지르며 잠에서 깨어나더니,

“리리,살아있구나, 어려졌니?”

엉뚱한 소리를 하시고

“오늘이 며칠이지?”

정신을 못 차리시더니

“이럴수가, 돌아왔어!”

영문모를 소리까지 시작하셨다.

심지어 “황궁무도회에 참가해서 폐하를 만나야해!”라는 허무맹랑한 소리까지!

리리카는 어머니의 머리가 어떻게 되신 게 아닐까 걱정되기 시작하는데......","따뜻한, 귀여운, 로맨스 판타지, 육아물, ROMANCE_FANTASY",목,KAKAO
3190,던전 견문록,https://webtoon.kakao.com/content/던전-견문록/3190,https://kr-a.kakaopagecdn.com/P/C/3190/c1/2x/0a36a5b3-1987-43d9-be1c-7f4cabf1d53a.png,False,손민우,손민우,글럼프,"미궁에서 태어나 괴수의 젖을 먹고 자란 인류의 후손, 특별한 힘과 강인한 신체를 지닌 그들이 돌아왔을 때 인류는 그들을 가리켜 던전 베이비라 불렀다. 그중에서도 가장 깊은 미궁에서 태어난 김진우.

""강해지려고 한 적은 없어. 단지 난 살고싶었을 뿐이야.""

가장 비천한 토굴꾼에서 미궁의 왕까지, 지금 그의 일대기가 펼쳐진다.","개성있는, 역동적인, 액션/무협, 에피소드물, ACTION_WUXIA",토,KAKAO
3193,천마님 천하를 뒤집어 놓으셨다,https://webtoon.kakao.com/content/천마님-천하를-뒤집어-놓으셨다/3193,https://kr-a.kakaopagecdn.com/P/C/3193/c1/2x/b9b7ed67-f2a6-4a35-b7b8-5c6e25cbcc4a.png,False,후나(huna),용석진,Stay,"만마의 하늘인 천마로부터 버림받은 독고연미는 하늘과 닮은 아기인 독고천을 거두게 된다. 
천마도 신교도 관계없는 독고세가의 삶을 살려는 그들 앞에 다시금 천마가 나타난다.
운명의 장난으로 신녀가 되야하는 독고연미, 그런 그녀를 지키기위해 독고천은 신교에 투신하게되고...

‘천마가 내 앞길을 막는 다면 내가 천마가 되겠어!’

자신의 평온을 부순 천마를 향한 독고천의 검이 천하를 가르기 시작한다!","역동적인, 통쾌한, 액션/무협, 성공성장물, ACTION_WUXIA",일,KAKAO
3195,전신의 강림,https://webtoon.kakao.com/content/전신의-강림/3195,https://kr-a.kakaopagecdn.com/P/C/3195/c1/2x/4fb46c92-2768-46ce-8d71-d273e8e2702a.png,False,투니야,HT스튜디오,요삼,"봉인되었던 신화와 전설이 다시 현실로 돌아왔다.
모든 신(神)과 용(龍)이 해방되고, 마(魔)와 귀(鬼)가 다시 들어온 세계.
인간의 각성.
영웅의 등장. 
새로운 신화시대가 열렸다.
 
이 이야기는 새로운 신화시대를 살아가는 이 시대 영웅들의 전쟁과 사랑에 대한 서사(序詞)다.","통쾌한, 감동적인, 액션/무협, 에피소드물, ACTION_WUXIA",금,KAKAO
3197,SSS급 랭커 회귀하다,https://webtoon.kakao.com/content/SSS급-랭커-회귀하다/3197,https://kr-a.kakaopagecdn.com/P/C/3197/c1/2x/5b6b764a-b91f-4e2d-b125-2de0a9ffdcf6.png,False,손명윤,Rooty House,갈드,"가상현실 게임 더 로드(The Lord)에서 최강자로 군림한 '폭력의 왕' 로칸.
적대 길드에서 내린 척살령으로 모든 것을 잃게 된다.
그런데, 자고 일어나니 3년 전 과거로 회귀했다!

""빌어먹을 자식들아, 기다려라. 모조리 씹어 먹어줄 테니까!""

과거로 회귀하여 다시 한 번 
최강자로 군림하는 로칸의 이야기가 시작된다!","역동적인, 몰입되는, 액션/무협, 회귀물, ACTION_WUXIA",화,KAKAO
3199,대도오,https://webtoon.kakao.com/content/대도오/3199,https://kr-a.kakaopagecdn.com/P/C/3199/c1/2x/c1573c06-9061-4ae0-89e2-1c4426461869.png,False,아드레날린,엔돌핀,좌백,""" “가로막는 자는 죽는다!!”

철기맹과 구륜교가 패권을 다투던 감숙성 지역, 어느 날 이곳에 싸움꾼 대도오가 나타난다. 그는 철기맹의 흑기당에서도 떨거지 취급이던 풍자조의 조장이 되지만 의외로 전장에서 혁혁한 전공을 세우며 활약한다. 그런 와중에 생각지도 못한 마수가 철기맹과 구륜교에 뻗치며 사태는 예상치 못한 방향으로 흐르게 되는데?

대도오의 선택은 어디로 향할 것인가?

살아남는 것이 강함을 증명하는 발버둥이 시작된다!","몰입되는, 긴장감 있는, 액션/무협, 전쟁물, ACTION_WUXIA",화,KAKAO
3205,픽 미 업!,https://webtoon.kakao.com/content/픽-미-업/3205,https://kr-a.kakaopagecdn.com/P/C/3205/c1/2x/270d014c-93f1-4e4d-b45e-17cd713e99ca.png,False,조우네,와삭바삭,헤르모드,"그 누구도 던전의 끝까지 오르지 못한 
극악의 난이도를 자랑하는 모바일 가챠 게임 <픽 미 업!(Pick me up!)>

마스터 오브 마스터라 불리는 세계 랭킹 5위의 마스터 '로키'는 던전을 깨던 중 정신을 잃게 된다.
깨어나 보니 레벨도 1, 등급도 1성인 <픽 미 업!> 속 영웅 캐릭터 
'한 이스라트'가 되어버린 '로키'.

'그놈이다. 나를 데려온 건 그놈이 분명해!'

지구로 돌아가기 위해서는 초보 마스터와 영웅들을 이끌고 던전 100층을 돌파해야 한다!

'너, 사람 잘못 건드렸어.'

단 한번의 패배도 용납하지 않는 마스터 로키의 강제 캐리기.","통쾌한, 몰입되는, 액션/무협, 레벨업물, ACTION_WUXIA",목,KAKAO
3208,구천구검,https://webtoon.kakao.com/content/구천구검/3208,https://kr-a.kakaopagecdn.com/P/C/3208/c1/2x/3946380c-5b32-435c-8a95-6e4df7922bd2.png,False,KADOK,세인트 나인,조진행,"""그가 아홉 하늘의 주인이다.”

큰엄마와 배다른 형제자매들에게 온갖 괴롭힘을 당하며 살아온 서자 연적하.
부친이 병으로 죽은 뒤 연적하는 창고에 갇히게 되고…
창고에서 세월을 보낸 지 십 년.
인외(人外)의 무공을 얻어 세상 밖으로 탈출한다!

“내가 연씨들에게 감정이 좀 많아.”

구천구검의 유일한 전승자 연적하의 거침없는 강호행이 펼쳐진다!","긴장감 있는, 몰입되는, 액션/무협, 성공성장물, ACTION_WUXIA",금,KAKAO
